conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,nama_gunung_ekstraksi
1961706042217341379,Sat Aug 30 08:22:21 +0000 2025,0,sumpah kemuak bolak balik gunung sumbing mentok di sampingnya sungai yang ada air terjunnya(?) entah karna dc karna kena petir kena petir lagi. kapan sampe puncaknya https://t.co/CVRoyeuU7g,1961706042217341379,https://pbs.twimg.com/media/GzlhPtFbcAAUW3P.jpg,,in,,0,3,0,https://x.com/undefined/status/1961706042217341379,1665238146,,sumpah kemuak bolak balik gunung sumbing mentok di sampingnya sungai yang ada air terjunnya(?) entah karna dc karna kena petir kena petir lagi. kapan sampe puncaknya,Sumbing
1961691364468691391,Sat Aug 30 07:24:02 +0000 2025,0,pwt cuacanya ga baik ih. yg lagi naik gunung musim hujan gini ke gn slamet sehat sehat lu pada di atas yaaa,1961691364468691391,,,in,,0,1,0,https://x.com/undefined/status/1961691364468691391,1840417466943766528,,pwt cuacanya ga baik ih. yg lagi naik gunung musim hujan gini ke gn slamet sehat sehat lu pada di atas yaaa,Slamet
1963796978204299348,Tue Sep 30 15:14:01 +0000 2025,0,ini harusnya gunung buaya cape banget liat buaya genit dan ngeselin ini. pas di puncak bisa main kembang api dan dikasih boneka panda nyang bisa bunyiii :3 https://t.co/4sStVlPeHq,1973043664940355725,https://pbs.twimg.com/media/G2GoKsVbcAAkj2h.jpg,hanniaphm,in,,0,0,0,https://x.com/undefined/status/1973043664940355725,1268417001766060032,,ini harusnya gunung buaya cape banget liat buaya genit dan ngeselin ini. pas di puncak bisa main kembang api dan dikasih boneka panda nyang bisa bunyiii :3,Kembang
1972983450840989709,Tue Sep 30 11:14:45 +0000 2025,1,bismo bener gunung buat pemula trek landai ada ojek sampe pos 2 viewny maksimal bgttttttttt,1972983450840989709,,,in,,0,0,0,https://x.com/undefined/status/1972983450840989709,1544276163773640709,,bismo bener gunung buat pemula trek landai ada ojek sampe pos 2 viewny maksimal bgttttttttt,Bismo
1972959931973456133,Tue Sep 30 09:41:18 +0000 2025,3,INFO BADAN GEOLOGI Selasa 30/09/2025 Hujan di puncak Gunung Merapi telah reda. Hujan terjadi mulai pukul 15:12 WIB durasi 57 menit curah hujan 11 mm intensitas 18 mm/jam #aktivitasmerapi Kanal telegram untuk informasi hujan lebih lengkap: https://t.co/HPOMIphASA,1972959931973456133,,,in,,0,0,0,https://x.com/undefined/status/1972959931973456133,207395387,,info badan geologi selasa 30/09/2025 hujan di puncak gunung merapi telah reda. hujan terjadi mulai pukul 15:12 wib durasi 57 menit curah hujan 11 mm intensitas 18 mm/jam kanal telegram untuk informasi hujan lebih lengkap:,Merapi
1972940836376887572,Tue Sep 30 08:25:25 +0000 2025,0,Pos Gunung Api (PGA) Gunung Marapi melaporkan abu vulkanik gunung api yang berada di Kabupaten Agam dan Kabupaten Tanah Datar Provinsi Sumatera Barat mengarah ke sisi timur pasca-erupsi pukul 09.39 WIB. https://t.co/eFZyUt2n2q,1972940836376887572,,,in,,0,0,0,https://x.com/undefined/status/1972940836376887572,1738256529462341634,,pos gunung api (pga) gunung marapi melaporkan abu vulkanik gunung api yang berada di kabupaten agam dan kabupaten tanah datar provinsi sumatera barat mengarah ke sisi timur pasca-erupsi pukul 09.39 wib.,Marapi
1972937110689841287,Tue Sep 30 08:10:54 +0000 2025,1,Sebuah shelter darurat baru resmi dibangun di Plawangan 4 pos terakhir sebelum puncak Gunung Rinjani dan diresmikan bertepatan dengan Hari Kemerdekaan RI ke-80 pada 17 Agustus 2025. Pendirian shelter ini merupakan respons atas sejumlah insiden di masa lalu yang menunjukkan,1972937182227919282,,GNFI,in,,0,1,1,https://x.com/undefined/status/1972937182227919282,39677695,,sebuah shelter darurat baru resmi dibangun di plawangan 4 pos terakhir sebelum puncak gunung rinjani dan diresmikan bertepatan dengan hari kemerdekaan ri ke-80 pada 17 agustus 2025. pendirian shelter ini merupakan respons atas sejumlah insiden di masa lalu yang menunjukkan,Rinjani
1972934738567680279,Tue Sep 30 08:01:12 +0000 2025,9,1. Gunung Andong Magelang Jawa Tengah Tinggi: 1.726 mdpl (ringan untuk pemula) Waktu tempuh: ±2 jam sampai puncak Highlight: jalur mudah + panorama 4 gunung (Merbabu Merapi Sumbing Sindoro) Cocok banget buat first hike! Cr tiktok : @/kangdolanwsb https://t.co/0hEtFouAqm,1972934741872836978,https://pbs.twimg.com/amplify_video_thumb/1972931061337497600/img/o1uA8pjm1R-J67_3.jpg,pesonaindonesia,in,,0,2,0,https://x.com/undefined/status/1972934741872836978,832175636764450816,,1. gunung andong magelang jawa tengah tinggi: 1.726 mdpl (ringan untuk pemula) waktu tempuh: ±2 jam sampai puncak highlight: jalur mudah + panorama 4 gunung (merbabu merapi sumbing sindoro) cocok banget buat first hike! cr tiktok : @/kangdolanwsb,Sumbing
1972882655516696579,Tue Sep 30 04:49:57 +0000 2025,1,tak payah menjarah kawah gunung rinjani demi disegani. puncak ketahanan manusia dalam hadapi ketakutan dapat berwujudkan tuan tuan menawan. jangan coba melawan jika tak siap untuk ditawan. mereka rawan lebih baik bertahan. https://t.co/G5zY7fqfBT,1972886611663929355,https://pbs.twimg.com/media/G2EZ6iYbUAEWKqm.jpg,batuanbiru,in,,0,0,1,https://x.com/undefined/status/1972886611663929355,1956745347822428160,,tak payah menjarah kawah gunung rinjani demi disegani. puncak ketahanan manusia dalam hadapi ketakutan dapat berwujudkan tuan tuan menawan. jangan coba melawan jika tak siap untuk ditawan. mereka rawan lebih baik bertahan.,Rinjani
1972874045935997256,Tue Sep 30 04:27:43 +0000 2025,0,@Cauldrone2002 @ARSIPAJA Program food estate di Indonesia punya hasil campuran. Contoh keberhasilan: panen jagung 6 5 ton/ha di Gunung Mas Kalteng (sumber: CNN Indonesia 2024). Namun banyak laporan kegagalan seperti di Sumut (80% lahan terlantar) dan Kalteng (ribuan ha terbengkalai BBC 2024).,1972881019029295149,,Cauldrone2002,in,,0,0,0,https://x.com/undefined/status/1972881019029295149,1720665183188922368,,program food estate di indonesia punya hasil campuran. contoh keberhasilan: panen jagung 6 5 ton/ha di gunung mas kalteng (sumber: cnn indonesia 2024). namun banyak laporan kegagalan seperti di sumut (80% lahan terlantar) dan kalteng (ribuan ha terbengkalai bbc 2024).,Agung
1972880739869069794,Tue Sep 30 04:26:37 +0000 2025,5,Gunung Marapi Sumbar Erupsi Pagi Ini Warga Diminta Waspada Hujan Abu https://t.co/zQTVHZJ1Mt,1972880739869069794,,,in,,0,1,3,https://x.com/undefined/status/1972880739869069794,17128975,,gunung marapi sumbar erupsi pagi ini warga diminta waspada hujan abu,Marapi
1972878620806005068,Tue Sep 30 04:23:49 +0000 2025,0,@d_heane Lokasi: Gunung Telomoyo di Magelang Jawa Tengah. Mulai dari basecamp seperti Dalangan atau area sekitar. Waktu terbaik: Musim kemarau (Mei-September) pagi hari (mulai 03.00-04.00 WIB) untuk sunrise dan cuaca cerah. Durasi perjalanan Jeep sekitar 30-60 menit ke puncak. Selamat,1972880035242791397,,d_heane,in,,0,0,0,https://x.com/undefined/status/1972880035242791397,1720665183188922368,,lokasi: gunung telomoyo di magelang jawa tengah. mulai dari basecamp seperti dalangan atau area sekitar. waktu terbaik: musim kemarau (mei-september) pagi hari (mulai 03.00-04.00 wib) untuk sunrise dan cuaca cerah. durasi perjalanan jeep sekitar 30-60 menit ke puncak. selamat,Telomoyo
1972846347578703983,Tue Sep 30 02:09:57 +0000 2025,0,Jangan gentar meski badai menghadang Gunung tinggi tetap bisa ditapaki. Langkah kecil terus kau jalani Perjuanganmu akan berbuah nanti.,1972846347578703983,,,in,,0,0,0,https://x.com/undefined/status/1972846347578703983,2497551733,,jangan gentar meski badai menghadang gunung tinggi tetap bisa ditapaki. langkah kecil terus kau jalani perjuanganmu akan berbuah nanti.,Tapak
1972828672890675677,Tue Sep 30 00:59:43 +0000 2025,10,siapa yg setuju ini orang di gelindingin dari gunung slamet,1972828672890675677,,,in,,0,2,0,https://x.com/undefined/status/1972828672890675677,1802720190645628928,,siapa yg setuju ini orang di gelindingin dari gunung slamet,Slamet
1972807000699683289,Mon Sep 29 23:33:36 +0000 2025,2,Gewd Mownin! Akhirnya nemu villa yang cocok buat staycation bareng keluarga. Dengan kriteria ada private pool view sawah dan gunung merapi dan dapet free breakfast juga. Saking ademnya tanpa nyalain AC pun udah menggigil kedinginan tapi air kolam renangnya hangat. https://t.co/xu2tcghA06,1972807000699683289,https://pbs.twimg.com/media/G2DRf8IbgAA4MWi.jpg,,in,,0,1,0,https://x.com/undefined/status/1972807000699683289,65035503,,gewd mownin! akhirnya nemu villa yang cocok buat staycation bareng keluarga. dengan kriteria ada private pool view sawah dan gunung merapi dan dapet free breakfast juga. saking ademnya tanpa nyalain ac pun udah menggigil kedinginan tapi air kolam renangnya hangat.,Merapi
1972673729546059950,Mon Sep 29 21:04:40 +0000 2025,0,@roblox_fess Sibuatan sama semestaa kagak sampe puncak puncakkk itu gunung dua,1972769521669898343,,roblox_fess,in,,0,0,0,https://x.com/undefined/status/1972769521669898343,1001847737543933953,,sibuatan sama semestaa kagak sampe puncak puncakkk itu gunung dua,Sibuatan
1972694082482016719,Mon Sep 29 16:04:54 +0000 2025,1,Ini cewek siapa dah ngalangin tapi okelah 3 gunung (yang 1 entahlah apa itu) terlewati sama my abang aku gw. https://t.co/uOhKWYz47R,1972694082482016719,https://pbs.twimg.com/media/G2Bqz2yaQAAFeOP.jpg,,in,,0,1,1,https://x.com/undefined/status/1972694082482016719,98019300,,ini cewek siapa dah ngalangin tapi okelah 3 gunung (yang 1 entahlah apa itu) terlewati sama my abang aku gw.,Abang
1972686444738302448,Mon Sep 29 15:34:33 +0000 2025,2,Awokawok. Dan masih banyak yg mikir indon negara religius?? Religius diliat lewat lubaang sedotan air mineral gelas waktu mati lampu dari puncak gunung slamet.,1972686444738302448,,,in,,0,0,0,https://x.com/undefined/status/1972686444738302448,1707613283895902208,,awokawok. dan masih banyak yg mikir indon negara religius?? religius diliat lewat lubaang sedotan air mineral gelas waktu mati lampu dari puncak gunung slamet.,Slamet
1972668445096575433,Mon Sep 29 14:23:02 +0000 2025,0,Saat ini sedang dilakukan pembangunan jalur ojek gunung Prau via Patakbanteng. Jasa ojek nantinya akan sampai Pos 2. https://t.co/SzSAVoVvSo,1972668445096575433,,,in,,0,0,0,https://x.com/undefined/status/1972668445096575433,454647489,,saat ini sedang dilakukan pembangunan jalur ojek gunung prau via patakbanteng. jasa ojek nantinya akan sampai pos 2.,Prau
1972665251716853834,Mon Sep 29 14:10:21 +0000 2025,7,UNESCO Global Geopark in Indonesia: 1. Batur 2. Gunung Sewu 3. Ciletuh-Palabuhanratu 4. Rinjani-Lombok 5. Toba Caldera 6. Belitong 7. Merangin Jambi 8. Ijen 9. Maros Pangkep 10. Raja Ampat 11. Kebumen 12. Meratus,1972665251716853834,,,in,,0,0,0,https://x.com/undefined/status/1972665251716853834,1584150314944692224,,unesco global geopark in indonesia: 1. batur 2. gunung sewu 3. ciletuh-palabuhanratu 4. rinjani-lombok 5. toba caldera 6. belitong 7. merangin jambi 8. ijen 9. maros pangkep 10. raja ampat 11. kebumen 12. meratus,Rinjani
1972665238999974039,Mon Sep 29 14:10:17 +0000 2025,7,Taman Bumi (Geopark) Dunia/Global UNESCO di Indonesia: 1. Batur 2. Gunung Sewu 3. Ciletuh-Palabuhanratu 4. Rinjani-Lombok 5. Kaldera Toba 6. Belitong 7. Merangin Jambi 8. Ijen 9. Maros Pangkep 10. Raja Ampat 11. Kebumen 12. Meratus,1972665238999974039,,,in,,0,0,0,https://x.com/undefined/status/1972665238999974039,1584150314944692224,,taman bumi (geopark) dunia/global unesco di indonesia: 1. batur 2. gunung sewu 3. ciletuh-palabuhanratu 4. rinjani-lombok 5. kaldera toba 6. belitong 7. merangin jambi 8. ijen 9. maros pangkep 10. raja ampat 11. kebumen 12. meratus,Rinjani
1972654031312244990,Mon Sep 29 13:25:45 +0000 2025,3,Habis hujan siang tuh malemnya jadi cepet ngantuk rasanya pengen tidur sampai gunung Merbabu berubah jadi majikan,1972654031312244990,,,in,,0,1,2,https://x.com/undefined/status/1972654031312244990,1346415859758026752,,habis hujan siang tuh malemnya jadi cepet ngantuk rasanya pengen tidur sampai gunung merbabu berubah jadi majikan,Merbabu
1972629998898237720,Mon Sep 29 11:50:16 +0000 2025,0,Lokasi take off Kejuaraan Terbuka Gantole Telomoyo Cup IX 2025 terpaksa dipindah karena kendala cuaca. Pilot yang semestinya mengawali lomba dari puncak Gunung Telomoyo terpaksa dialihkan ke puncak Gunung Gajah. #gantoletelomoyocup #tvrijawatengah https://t.co/z3rFZcTfsF,1972629998898237720,,,in,,0,0,0,https://x.com/undefined/status/1972629998898237720,1085408062545018882,,lokasi take off kejuaraan terbuka gantole telomoyo cup ix 2025 terpaksa dipindah karena kendala cuaca. pilot yang semestinya mengawali lomba dari puncak gunung telomoyo terpaksa dialihkan ke puncak gunung gajah.,Telomoyo
1972608161111838825,Mon Sep 29 10:23:29 +0000 2025,0,Walaupun dieng gada gunung dia dataran tinggi yg bener² tinggi smpe nyampe titik beku 0 derajat bjir. Gunung prau aka bukit dia lebih dingin dibanding gunung lain kalau pas muncak bulan juli-sept,1972608161111838825,,,in,,0,0,0,https://x.com/undefined/status/1972608161111838825,1687807620130959361,,walaupun dieng gada gunung dia dataran tinggi yg bener² tinggi smpe nyampe titik beku 0 derajat bjir. gunung prau aka bukit dia lebih dingin dibanding gunung lain kalau pas muncak bulan juli-sept,Prau
1972605936708772057,Mon Sep 29 10:14:39 +0000 2025,2,Naik gunung sumbing sama pacarku aku ke lempar ke inti gunung jir gabisa ke tenda lagi (puncak) https://t.co/ir8ymjY4aW,1972605936708772057,https://pbs.twimg.com/ext_tw_video_thumb/1972605813018841088/pu/img/7e9u6dX5yKhP0Evc.jpg,,in,,0,3,1,https://x.com/undefined/status/1972605936708772057,955438732940726272,,naik gunung sumbing sama pacarku aku ke lempar ke inti gunung jir gabisa ke tenda lagi (puncak),Sumbing
1972592453531345157,Mon Sep 29 09:21:04 +0000 2025,8,siapa yg setuju prabowo digelindingin dr gunung Merapi,1972592453531345157,,,in,,0,2,0,https://x.com/undefined/status/1972592453531345157,1456285254042284033,,siapa yg setuju prabowo digelindingin dr gunung merapi,Merapi
1894010672410702036,Mon Sep 29 08:14:17 +0000 2025,1,@icedsanger_ Sebelumnya sempet diajak temen ke Salak via apa gitu lupa tepat seminggu setelah turun dengan kaki yang masih begetar abis turun dari Gunung X yang jadi Puncak Bandung terus aku check kan di youtube ada yang review track dan setelah lihat ada rappelling. Aku angkat tangan ‍️,1972575647735423113,,UrDarlingg,in,,0,1,0,https://x.com/undefined/status/1972575647735423113,997459437701902336,,sebelumnya sempet diajak temen ke salak via apa gitu lupa tepat seminggu setelah turun dengan kaki yang masih begetar abis turun dari gunung x yang jadi puncak bandung terus aku check kan di youtube ada yang review track dan setelah lihat ada rappelling. aku angkat tangan ‍️,Salak
1972482503262027777,Mon Sep 29 02:04:10 +0000 2025,0,Berikut kami sampaikan prakiraan cuaca di kawasan rawan bencana Gunung Marapi untuk hari Senin 29 September 2025. Untuk informasi prakiraan cuaca per kecamatan bisa dilihat melalui aplikasi Info BMKG. #infocuacasumbar #bmkgsumbar #infosumbar #infobmkg #infobmkgpws https://t.co/79eXuvliM1,1972482503262027777,https://pbs.twimg.com/media/G1-qX-EakAAqjW7.jpg,,in,,0,0,0,https://x.com/undefined/status/1972482503262027777,1296032890552115200,,berikut kami sampaikan prakiraan cuaca di kawasan rawan bencana gunung marapi untuk hari senin 29 september 2025. untuk informasi prakiraan cuaca per kecamatan bisa dilihat melalui aplikasi info bmkg.,Marapi
1972470900604936654,Mon Sep 29 01:30:36 +0000 2025,0,DIA JUGA LOW PROFILE BGTTTTT HAHA post 0 highlight cmn 1 itu pun highlight naik gunung (agung bgttt gilingggg),1972474055333953979,,duniatiaa,in,,0,0,0,https://x.com/undefined/status/1972474055333953979,272296874,,dia juga low profile bgttttt haha post 0 highlight cmn 1 itu pun highlight naik gunung (agung bgttt gilingggg),Agung
1972470651593367659,Mon Sep 29 01:17:04 +0000 2025,1,https://t.co/WWO79pkUEl | LUMAJANG Gunung Semeru gunung tertinggi di Pulau Jawa kembali mengalami erupsi pada Minggu (28/9/2025) pukul 05.13 WIB. Letusan ini menambah panjang daftar aktivitas vulkanik gunung yang terletak di Kabupaten Lumajang dan Malang Jawa Timur tersebut. https://t.co/ITCAEuGfDy,1972470651593367659,https://pbs.twimg.com/amplify_video_thumb/1972470584828395520/img/_XpRmk_mJ0zOfbBL.jpg,,in,,0,0,0,https://x.com/undefined/status/1972470651593367659,782227850698960896,,| lumajang gunung semeru gunung tertinggi di pulau jawa kembali mengalami erupsi pada minggu (28/9/2025) pukul 05.13 wib. letusan ini menambah panjang daftar aktivitas vulkanik gunung yang terletak di kabupaten lumajang dan malang jawa timur tersebut.,Semeru
1972470479370981856,Mon Sep 29 01:16:23 +0000 2025,2,MAF training ternyata membantu banget buat naek gunung ya. Kemaren ke Slamet HR aman max 150an dan ga berasa cape. Tiba2 dah smpe pos selanjutnya. Padahal dl suwanting dah mau nangis aja di trek,1972470479370981856,,,in,,0,1,0,https://x.com/undefined/status/1972470479370981856,1120696819992842240,,maf training ternyata membantu banget buat naek gunung ya. kemaren ke slamet hr aman max 150an dan ga berasa cape. tiba2 dah smpe pos selanjutnya. padahal dl suwanting dah mau nangis aja di trek,Slamet
1972452718762741858,Mon Sep 29 00:39:06 +0000 2025,0,Dari gerbang Mahoutokoro Hayami Ayana dan Hiroto memulai perjalanan mereka menyusuri jalur setapak yang berkelok-kelok menuju puncak gunung Kuil Yureikami. Kabut pagi yang tipis mulai menghilang digantikan oleh sinar matahari hangat yang menyusup melalui pepohonan sakura liar.,1972461095094018451,,hayamiow,in,,0,1,0,https://x.com/undefined/status/1972461095094018451,1686716151181824000,,dari gerbang mahoutokoro hayami ayana dan hiroto memulai perjalanan mereka menyusuri jalur setapak yang berkelok-kelok menuju puncak gunung kuil yureikami. kabut pagi yang tipis mulai menghilang digantikan oleh sinar matahari hangat yang menyusup melalui pepohonan sakura liar.,Tapak
1984394060531187722,Fri Oct 31 22:56:34 +0000 2025,0,Kenjeran - Kedung Cowek - Putro Agung ramai lancar Mayjen Sungkono - Hr muhammad ramai lancar Gunung sari - Exit tol - Mastrip ramai lancar,1984394093796171778,,call112surabaya,in,,0,0,0,https://x.com/undefined/status/1984394093796171778,762497866501730304,,kenjeran - kedung cowek - putro agung ramai lancar mayjen sungkono - hr muhammad ramai lancar gunung sari - exit tol - mastrip ramai lancar,Agung
1984257930410230204,Fri Oct 31 13:55:30 +0000 2025,7,UNESCO Global Geopark in Indonesia: 1. Batur 2. Gunung Sewu 3. Ciletuh-Palabuhanratu 4. Rinjani-Lombok 5. Toba Caldera 6. Belitong 7. Merangin Jambi 8. Ijen 9. Maros Pangkep 10. Raja Ampat 11. Kebumen 12. Meratus,1984257930410230204,,,in,,0,0,0,https://x.com/undefined/status/1984257930410230204,1584150314944692224,,unesco global geopark in indonesia: 1. batur 2. gunung sewu 3. ciletuh-palabuhanratu 4. rinjani-lombok 5. toba caldera 6. belitong 7. merangin jambi 8. ijen 9. maros pangkep 10. raja ampat 11. kebumen 12. meratus,Rinjani
